"res","f1","f2","f3","f4","f5","f6","f7","f8"
0,272,592,1424,422,0,0,0,0
0,6,93,50,0,0,0,0,0
0,12,315,317,4,0,0,0,0
0,384,470,614,0,0,0,0,0
0,0,0,175,347,0,0,0,0
0,0,451,1152,0,0,0,0,0
0,208,296,1793,92,0,0,0,0
0,0,1232,1374,343,0,0,0,0
0,619,1384,3097,379,0,0,0,0
0,17,0,304,22,0,0,0,0
0,215,357,1617,82,0,0,0,0
0,48,792,879,163,0,0,0,0
0,64,489,2251,250,0,0,0,0
0,488,1285,783,0,0,0,0,0
0,0,846,1033,178,0,0,0,0
0,432,656,1069,22,0,0,0,0
0,24,470,960,0,0,0,0,0
0,185,1133,641,471,0,0,0,0
0,176,71,1250,346,0,0,0,0
0,0,0,427,0,0,0,0,0
0,0,0,112,0,0,0,0,0
0,48,1097,801,0,0,0,0,0
0,0,319,1258,105,0,0,0,0
0,134,209,314,0,0,0,0,0
0,362,0,43,1,0,0,0,0
0,0,428,112,80,0,0,0,0
0,687,1869,2052,139,0,0,0,0
0,511,338,2147,43,0,0,0,0
0,0,0,355,0,0,0,0,0
0,112,0,73,0,0,0,0,0
0,29,0,336,179,0,0,0,0
0,684,1988,1323,432,0,0,0,0
0,322,1875,2697,237,0,0,0,0
0,546,1558,1066,130,0,0,0,0
0,267,1188,719,27,0,0,0,0
0,0,0,686,238,0,0,0,0
0,0,0,274,108,0,0,0,0
0,151,15,263,90,0,0,0,0
0,0,320,470,0,0,0,0,0
0,189,375,144,0,0,0,0,0
0,0,718,1957,167,0,0,0,0
0,226,1412,2393,0,0,0,0,0
0,384,1830,1573,243,0,0,0,0
0,321,962,1727,114,0,0,0,0
0,16,176,532,0,0,0,0,0
0,533,1904,1261,343,0,0,0,0
0,256,784,2653,0,0,0,0,0
0,106,818,3212,0,0,0,0,0
0,105,0,894,0,0,0,0,0
0,323,1495,894,0,0,0,0,0
0,301,1630,942,80,0,0,0,0
0,263,1037,228,144,0,0,0,0
0,80,0,2113,0,0,0,0,0
0,0,427,878,285,0,0,0,0
0,0,167,150,0,0,0,0,0
0,13,163,250,109,0,0,0,0
0,0,25,327,140,0,0,0,0
0,103,0,176,218,0,0,0,0
0,0,0,78,211,0,0,0,0
0,24,0,0,0,0,0,0,0
0,131,1051,182,88,0,0,0,0
0,0,0,1406,21,0,0,0,0
0,372,1152,1040,90,0,0,0,0
0,0,0,0,159,0,0,0,0
0,334,869,939,0,0,0,0,0
0,0,865,98,0,0,0,0,0
0,0,409,1440,134,0,0,0,0
0,752,1320,2503,269,0,0,0,0
0,59,1921,4095,114,0,0,0,0
0,0,52,1655,0,0,0,0,0
0,266,464,121,35,0,0,0,0
0,0,0,381,287,0,0,0,0
0,28,48,19,0,0,0,0,0
0,16,0,127,0,0,0,0,0
0,99,80,1,0,0,0,0,0
0,81,0,0,48,0,0,0,0
0,0,113,16,144,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,121,11,0,0,0,0
0,0,0,26,0,0,0,0,0
0,117,0,0,0,0,0,0,0
0,382,0,104,0,0,0,0,0
0,270,0,1,0,0,0,0,0
0,16,48,36,86,0,0,0,0
0,2,208,45,0,0,0,0,0
0,605,0,0,0,0,0,0,0
0,112,0,64,1652,0,0,0,0
0,780,0,16,544,0,0,0,0
0,43,65,60,506,0,0,0,0
0,106,0,0,1983,0,0,0,0
0,1481,243,70,1722,0,0,0,0
0,96,350,456,1291,0,0,0,0
0,23,0,10,400,0,0,0,0
0,372,0,47,205,0,0,0,0
0,368,0,0,197,0,0,0,0
0,0,0,1,240,0,0,0,0
0,0,0,320,101,0,0,0,0
0,0,0,1,886,0,0,0,0
0,145,73,48,1392,0,0,0,0
0,398,0,6,364,0,0,0,0
0,8,0,0,1034,0,0,0,0
0,380,33,156,1280,0,0,0,0
0,0,0,27,445,0,0,0,0
0,107,0,0,81,0,0,0,0
0,46,0,16,595,0,0,0,0
0,0,0,0,578,0,0,0,0
0,272,112,309,1367,0,0,0,0
0,73,0,61,207,0,0,0,0
0,64,0,7,4,0,0,0,0
0,34,0,102,114,0,0,0,0
0,33,0,0,0,0,0,0,0
0,27,171,96,336,0,0,0,0
0,0,0,0,329,0,0,0,0
0,39,0,0,0,0,0,0,0
0,17,0,78,85,0,0,0,0
0,118,151,87,1341,0,0,0,0
0,73,0,30,1535,0,0,0,0
0,112,35,22,150,0,0,0,0
0,74,90,95,2091,0,0,0,0
0,0,38,193,1153,0,0,0,0
0,0,16,6,194,0,0,0,0
0,269,127,73,464,0,0,0,0
0,0,0,0,432,0,0,0,0
