"res","f1","f2","f3","f4","f5","f6","f7","f8"
1,7,121,14,11,255,745,1028,192
1,4,162,14,13,196,718,686,216
1,3,101,9,10,129,646,686,218
1,8,177,18,13,262,944,691,238
1,3,98,12,15,162,462,654,260
1,2,84,8,10,67,642,633,203
1,5,81,9,4,242,321,533,81
1,4,67,9,12,188,348,589,153
1,1,33,4,11,52,288,236,283
1,3,115,12,15,104,842,934,197
1,8,100,12,9,305,544,867,156
1,2,28,4,4,77,145,259,72
1,4,71,6,13,135,267,310,124
1,3,76,6,7,77,293,370,138
1,5,96,12,6,182,526,684,113
1,2,53,5,4,73,394,363,41
1,5,68,6,11,198,342,305,189
1,6,91,8,9,107,518,427,133
1,5,107,14,5,111,675,833,77
1,4,158,17,14,177,756,908,208
1,5,77,7,22,176,383,462,450
1,6,61,8,1,302,290,383,32
1,4,50,8,11,131,273,431,207
1,3,114,12,16,145,498,501,142
1,2,41,3,5,93,160,138,66
1,4,48,7,13,212,322,464,217
1,1,125,11,10,38,670,637,161
1,1,56,5,5,50,234,327,109
1,4,31,5,10,152,216,344,143
1,1,58,5,10,52,190,289,177
1,1,37,4,5,41,251,178,142
1,1,40,5,8,38,241,316,149
1,3,75,6,6,126,560,251,113
1,2,63,6,17,76,454,278,304
1,2,35,5,9,69,197,177,143
1,2,52,6,3,81,330,322,43
1,0,42,4,10,33,275,157,185
1,2,66,5,3,73,172,154,47
1,1,105,8,8,32,388,363,123
1,3,34,5,7,113,195,365,165
1,1,42,3,14,69,191,259,249
1,1,51,5,2,48,359,279,57
1,0,20,3,4,34,121,224,86
1,1,77,9,8,38,457,591,141
1,0,25,2,9,12,141,88,117
1,3,37,6,11,76,257,449,194
1,1,123,10,6,73,576,471,112
1,1,42,6,3,57,223,296,46
1,1,34,4,9,49,207,293,141
1,1,33,5,5,59,251,217,71
1,1,19,2,7,32,99,138,116
1,1,29,3,6,63,240,207,132
1,1,28,2,5,38,130,68,100
1,3,50,4,9,126,403,232,168
1,4,72,7,10,196,437,391,153
1,2,55,6,16,93,277,335,157
1,1,58,5,6,60,261,246,114
1,5,95,10,8,288,556,599,90
1,7,119,11,4,213,607,607,78
1,5,119,12,10,211,552,831,201
1,3,89,5,4,105,317,168,97
1,5,123,11,7,198,578,465,141
1,0,49,5,5,19,266,405,99
1,4,136,11,16,149,658,726,179
1,7,84,9,2,331,462,533,32
1,0,111,7,8,13,796,267,145
1,1,119,9,8,30,328,302,141
1,0,70,6,15,27,371,275,303
1,4,123,11,5,170,785,443,100
1,3,93,7,6,122,633,445,115
1,1,74,9,15,61,546,681,270
1,1,101,8,14,56,479,305,243
1,5,67,7,12,185,643,573,207
1,4,142,11,14,137,859,841,313
1,3,27,4,12,122,198,166,179
1,4,80,8,3,153,409,542,54
1,4,88,7,6,125,578,640,97
1,2,55,5,11,71,346,327,228
1,1,52,4,7,62,455,277,103
1,2,54,7,12,86,378,514,218
1,7,99,10,7,155,557,603,123
1,5,101,11,6,265,619,798,81
1,1,36,3,12,39,257,203,180
1,2,45,4,6,65,123,189,72
1,3,61,6,23,57,452,215,192
1,3,92,13,11,115,567,704,60
1,1,22,3,4,38,119,226,92
1,7,133,13,9,269,728,597,154
1,1,27,3,3,69,145,169,61
1,1,83,7,16,59,335,254,248
1,1,56,4,13,44,282,202,236
1,3,54,7,15,91,447,426,166
1,0,87,6,2,24,228,224,41
1,1,75,5,5,62,464,259,127
1,1,23,3,3,27,155,143,32
2,5,15,4,29,95,104,178,453
2,4,3,3,51,121,25,90,763
2,1,3,2,31,71,28,87,448
2,4,20,3,14,137,99,196,171
2,2,2,1,35,64,15,46,631
2,6,14,2,20,148,94,164,287
2,3,7,4,26,104,30,267,394
2,2,11,1,21,62,93,62,286
2,1,7,1,33,27,31,51,638
2,7,25,5,26,273,171,346,314
2,2,3,3,38,51,31,105,414
2,3,9,2,25,116,65,73,292
2,4,10,3,36,128,41,185,502
2,3,17,6,30,83,76,377,580
2,1,3,2,23,42,21,121,297
2,2,8,4,44,99,46,197,728
2,3,8,1,14,128,48,71,252
2,4,11,2,48,142,70,83,806
2,1,13,4,33,36,88,199,469
2,2,13,3,24,71,72,133,170
2,2,13,2,50,60,37,126,405
2,5,10,3,27,203,66,111,392
2,5,9,2,42,134,64,82,630
2,4,3,4,46,145,30,301,558
2,3,9,3,37,142,58,202,564
2,2,1,1,26,63,5,42,574
2,2,0,1,18,89,2,87,269
2,3,2,1,19,114,6,50,317
2,1,6,3,7,38,52,240,110
2,5,14,2,32,159,64,95,730
2,1,2,2,30,35,15,125,433
2,2,13,2,42,101,90,109,498
2,8,14,2,3,335,86,104,77
2,4,2,3,18,164,13,152,241
2,2,6,1,18,49,23,32,239
2,3,16,6,21,58,46,269,438
2,1,7,3,37,38,45,115,612
2,7,4,2,48,202,36,106,784
2,3,2,2,24,103,20,78,432
2,4,5,3,20,127,23,133,302
2,2,3,2,43,57,16,124,590
2,2,4,1,33,34,33,51,575
2,6,16,2,32,204,84,107,448
2,3,3,2,23,80,26,161,271
2,2,3,2,26,42,28,132,384
2,2,5,1,26,38,29,65,312
2,3,9,3,47,93,52,148,797
2,3,4,1,24,81,15,28,447
2,2,11,1,30,55,76,43,519
2,2,1,1,18,58,11,37,212
2,3,5,1,53,153,46,100,704
2,1,7,3,9,26,39,131,157
2,3,3,1,62,103,16,31,1046
2,2,4,2,32,59,26,59,584
2,5,8,3,22,116,58,161,240
2,4,11,2,32,159,38,109,342
2,4,5,1,34,73,25,70,415
2,1,5,2,31,12,20,80,664
2,3,5,2,25,65,36,87,442
2,6,14,3,25,132,76,214,431
2,4,17,4,9,107,126,211,105
2,2,5,3,26,55,33,170,434
2,2,2,3,15,62,17,131,196
2,3,10,4,28,131,49,175,431
2,1,6,1,24,38,55,42,403
2,2,1,3,33,64,5,131,276
2,5,12,2,17,143,79,69,298
2,4,3,3,36,134,17,132,476
2,6,2,2,20,232,15,104,299
2,2,5,1,29,56,44,64,546
2,2,7,2,18,47,40,91,255
2,2,2,3,33,57,12,215,442
2,2,9,1,35,84,29,56,551
2,1,5,1,36,30,29,78,645
2,1,3,2,13,18,12,71,245
2,1,8,1,30,46,48,72,567
2,4,11,3,37,149,91,116,629
2,1,5,1,42,25,41,39,745
2,3,1,1,31,141,7,31,310
2,9,13,2,14,355,81,82,242
2,1,5,1,5,25,44,68,77
2,3,25,3,35,90,189,208,446
2,4,2,1,25,79,12,38,363
2,1,1,2,11,21,12,72,227
2,2,2,1,34,57,15,25,728
2,3,10,2,21,83,43,83,273
2,4,6,2,33,73,51,107,369
2,5,10,2,16,106,82,153,302
2,2,3,1,37,64,29,61,588
2,2,5,1,20,82,36,55,378
2,1,2,1,35,25,15,37,402
2,5,7,2,23,198,42,123,416
2,1,2,1,33,41,17,43,318
2,3,6,2,35,83,25,55,517
2,1,1,2,23,57,7,75,394
2,3,4,2,24,118,31,104,439
2,1,5,2,23,24,21,75,328
2,3,12,3,36,157,100,238,669
2,1,0,1,12,39,3,35,211
2,1,0,2,17,25,7,114,250
3,2,10,1,24,73,60,50,225
3,4,14,2,15,150,79,106,301
3,2,2,0,10,34,11,27,167
3,4,14,1,18,115,88,41,301
3,2,8,2,12,99,47,143,172
3,0,1,1,14,33,10,44,254
3,1,4,1,21,35,31,37,286
3,1,3,2,27,59,23,91,559
3,3,14,2,20,70,90,150,342
3,2,16,0,27,78,106,21,314
3,0,2,1,18,24,20,42,308
3,0,0,1,6,22,3,39,99
3,1,4,1,12,55,30,89,250
3,4,16,1,7,97,99,60,156
3,1,3,3,12,40,18,173,191
3,0,0,1,20,16,4,18,410
3,4,10,0,22,157,85,29,249
3,4,12,2,19,177,60,107,118
3,3,13,4,8,138,94,178,108
3,1,3,1,19,34,21,34,207
3,3,11,1,20,154,85,60,302
3,1,12,2,12,52,84,115,192
3,1,9,2,13,34,38,132,242
3,6,19,2,10,198,99,135,201
3,6,25,2,14,202,141,51,313
3,5,12,1,9,204,84,60,162
3,3,10,1,18,158,83,46,271
3,6,23,2,24,192,141,166,195
3,3,14,3,15,133,98,195,179
3,2,5,1,27,104,27,50,313
3,1,16,2,14,42,82,166,253
3,2,8,1,22,85,65,29,337
3,5,24,1,17,233,188,78,261
3,5,11,2,16,116,68,120,239
3,6,32,2,27,162,188,91,449
3,2,9,2,25,84,58,167,244
3,4,30,1,25,114,119,106,259
3,7,31,3,13,307,141,185,289
3,3,7,1,18,131,40,41,283
3,4,24,2,28,102,130,57,544
3,5,30,3,19,247,116,123,256
3,5,16,1,12,235,115,80,189
3,0,0,1,8,11,2,32,124
3,4,32,2,24,180,203,91,247
3,5,31,1,14,139,109,62,199
3,2,8,0,25,71,49,12,399
3,3,14,2,12,126,106,173,187
3,5,15,2,11,205,86,97,222
3,1,11,3,24,43,107,216,526
3,1,7,1,10,56,34,47,129
3,1,10,1,14,50,76,44,247
3,3,10,1,20,151,63,84,225
3,1,4,1,13,38,29,49,193
3,1,7,2,10,26,43,123,123
3,2,17,1,17,90,60,56,254
3,1,3,1,7,37,25,38,84
3,5,16,2,6,167,95,127,137
3,5,28,2,8,238,197,120,143
3,3,9,1,13,146,99,104,146
3,2,4,1,13,80,36,40,231
3,1,9,1,18,48,47,25,197
3,2,10,1,20,89,81,71,360
3,2,16,3,24,65,146,148,258
3,2,6,1,13,85,42,80,124
3,1,2,0,13,49,19,21,224
3,1,6,1,12,50,40,50,231
3,4,5,1,17,87,26,52,266
3,8,51,2,23,290,333,144,314
3,2,17,1,12,65,109,33,147
3,2,29,1,20,70,154,53,428
3,3,16,1,16,94,78,58,226
3,3,22,2,12,148,134,93,156
3,6,29,3,24,309,158,265,435
3,3,15,0,22,96,75,18,478
3,3,7,1,15,97,52,56,325
3,2,17,1,30,76,139,101,623
3,1,11,2,6,19,93,128,85
3,2,12,2,30,107,91,77,384
3,1,3,1,19,49,18,40,364
3,4,39,1,9,173,253,70,115
3,3,28,4,30,128,170,209,327
3,4,11,3,32,82,41,101,408
3,2,7,1,4,69,34,33,57
3,2,23,1,13,67,71,59,288
3,3,10,1,22,117,62,59,428
3,1,3,1,8,16,18,25,109
3,2,12,1,27,96,92,58,275
3,3,5,2,12,116,31,111,231
3,2,12,1,15,79,44,111,194
3,2,10,5,10,100,41,308,152
3,1,10,1,11,56,63,50,131
3,2,14,2,29,63,88,98,419
3,3,12,2,9,145,89,109,124
3,1,1,0,10,21,9,29,140
3,1,15,2,10,36,98,101,114
3,3,10,2,25,102,72,77,435
3,2,10,1,27,98,81,34,262
3,1,9,0,12,22,59,18,151
3,1,9,1,20,39,60,58,322
3,1,1,1,11,25,16,55,98
4,7,24,1,18,294,171,79,210
4,9,36,2,9,263,208,116,183
4,6,31,1,11,229,222,42,225
4,14,42,3,15,327,281,141,253
4,7,11,1,13,280,85,31,318
4,19,35,1,3,678,298,47,59
4,9,20,3,14,209,139,160,280
4,9,21,1,12,500,194,66,188
4,12,32,2,13,406,212,67,227
4,7,16,1,20,194,135,47,405
4,13,18,2,12,392,139,116,166
4,16,34,2,18,509,227,92,317
4,11,21,1,20,250,150,41,444
4,6,25,1,15,276,190,45,229
4,13,22,2,7,476,139,68,109
4,21,57,3,12,941,481,212,205
4,2,9,1,15,73,78,11,257
4,10,13,1,11,271,98,52,201
4,9,26,1,17,295,141,49,311
4,5,13,1,16,123,82,19,346
4,5,8,1,19,138,56,21,351
4,8,14,1,11,349,98,40,204
4,8,19,1,14,215,70,26,261
4,4,9,1,7,118,64,27,143
4,2,24,1,13,112,178,50,212
4,3,15,1,13,125,100,76,151
4,5,4,1,11,192,33,17,172
4,3,1,1,13,86,11,18,243
4,6,3,1,12,173,27,69,269
4,7,24,2,3,288,179,90,81
4,6,35,2,13,174,146,54,269
4,10,28,1,6,352,120,42,100
4,9,51,2,29,178,160,76,281
4,6,14,2,24,112,88,79,245
4,5,25,1,14,221,162,32,187
4,2,12,1,13,79,92,32,114
4,4,8,1,7,137,45,42,92
4,7,26,1,13,317,165,55,304
4,11,22,2,19,484,139,69,376
4,4,10,1,11,152,67,45,160
4,6,7,1,27,215,32,19,345
4,8,22,1,7,191,145,41,62
4,10,35,2,17,390,183,103,154
4,11,19,2,17,368,142,66,322
4,5,31,1,6,244,247,65,120
4,5,11,1,10,201,49,33,163
4,8,48,1,10,357,381,72,118
4,6,1,1,9,292,10,14,186
4,12,42,2,17,504,315,103,318
4,10,30,2,18,493,225,116,274
4,8,20,2,11,300,145,97,218
4,11,34,1,17,504,236,67,221
4,4,6,1,13,169,42,50,184
4,9,18,1,11,285,165,63,133
4,8,29,2,26,188,149,78,397
4,8,30,2,9,340,185,99,104
4,16,52,4,11,429,361,231,237
4,5,6,1,10,117,43,25,158
4,8,20,1,13,370,132,49,224
4,5,18,1,17,202,107,60,221
4,14,30,2,29,489,234,81,431
4,5,25,1,7,196,128,46,151
4,6,25,1,12,235,138,43,201
4,10,11,1,16,334,93,87,325
4,2,12,1,15,66,56,21,206
4,6,31,2,12,218,153,99,249
4,14,36,2,15,481,235,118,276
4,10,3,1,27,298,7,23,462
4,1,4,1,13,46,19,17,245
4,8,7,1,14,400,48,38,237
4,5,16,1,7,171,101,64,153
4,4,15,1,16,178,95,50,112
4,5,11,1,8,241,88,32,106
4,6,13,1,22,254,77,58,279
4,10,20,1,13,248,121,73,283
4,8,37,2,9,357,270,84,146
4,16,56,2,16,583,267,88,326
4,9,35,1,11,240,168,74,179
4,9,12,1,17,373,59,54,311
4,13,26,2,13,585,186,88,157
4,4,29,1,13,146,153,41,195
4,5,15,1,21,205,69,16,381
4,4,11,1,9,203,61,31,84
4,4,7,1,20,106,30,51,210
4,9,12,1,13,313,87,23,266
4,5,15,1,6,186,100,79,115
4,8,13,1,11,226,82,37,161
4,7,5,1,4,326,36,70,96
4,6,28,1,21,269,202,55,295
4,5,3,1,4,184,10,34,90
4,3,7,1,12,95,38,25,220
4,6,28,1,7,203,136,45,112
4,2,6,1,7,76,39,18,145
4,4,29,1,16,141,207,71,283
4,7,20,1,10,165,155,52,120
4,4,13,1,16,173,101,38,221
4,2,8,1,14,102,45,21,197
4,4,3,1,16,123,21,19,351
4,6,11,1,5,294,78,59,90
4,5,22,1,7,170,124,36,88
