"res","f1","f2","f3","f4","f5","f6","f7","f8"
2,2,1,3,157,108,31,40,373
2,2,4,4,97,92,59,60,273
2,1,6,7,94,41,97,75,222
2,1,5,8,213,82,88,70,435
2,2,3,6,257,92,39,85,458
2,1,3,7,162,52,65,106,398
2,1,4,3,175,46,68,57,389
2,1,5,9,200,43,79,109,457
2,1,0,3,135,45,11,39,344
2,1,0,6,152,41,9,69,280
2,1,3,10,164,36,53,117,314
2,1,1,4,168,68,25,50,346
2,1,2,4,94,66,37,57,248
2,1,1,3,105,36,27,53,321
2,1,1,4,109,60,18,41,254
2,1,2,2,132,24,31,31,339
2,1,1,4,110,50,20,53,254
2,1,1,7,127,74,27,120,308
2,1,2,3,121,42,43,53,369
2,1,1,5,116,30,20,77,317
2,1,1,2,121,41,21,37,269
2,1,2,4,149,44,29,61,322
2,1,3,3,146,63,70,47,404
2,1,2,4,102,80,46,59,235
2,1,3,7,116,52,64,108,262
2,1,3,6,129,48,58,85,283
2,1,1,5,149,29,30,64,307
2,1,3,6,76,52,34,88,207
2,1,3,8,155,43,48,103,308
2,1,4,4,176,67,61,57,294
2,1,1,4,86,44,15,46,221
2,1,3,7,112,68,65,66,276
2,1,2,5,155,50,41,66,383
2,1,2,3,89,38,48,51,219
2,1,2,7,117,57,29,77,285
2,1,3,5,209,46,53,73,457
2,1,1,4,108,51,29,46,283
2,1,1,4,83,52,14,53,200
2,1,0,2,96,74,19,34,211
2,1,1,5,65,81,37,61,187
2,1,2,5,128,57,32,82,359
2,1,2,4,159,38,39,61,285
2,1,4,8,189,53,64,92,421
2,2,2,4,93,97,47,70,161
2,1,4,9,109,49,82,112,286
2,1,1,5,89,53,37,74,243
2,1,1,2,94,87,21,35,276
2,1,2,5,107,31,47,71,260
2,1,2,3,167,61,41,51,423
2,1,1,5,64,64,24,58,189
2,1,1,5,126,43,22,67,272
2,1,1,4,71,39,17,54,181
2,1,1,6,84,61,24,55,195
2,1,0,3,83,23,7,41,257
2,1,2,3,106,53,36,44,231
2,1,1,2,127,57,20,24,340
2,1,2,5,80,43,38,82,198
2,2,2,5,93,97,32,73,253
2,1,1,3,84,37,22,48,173
2,1,1,5,130,64,26,71,387
2,1,1,3,93,60,28,48,258
2,2,1,5,101,64,29,69,262
2,1,2,4,61,34,35,55,163
2,1,3,4,110,72,51,67,249
2,1,1,3,64,70,20,49,178
2,1,1,4,108,26,15,78,242
2,1,3,5,79,85,43,64,135
2,1,1,3,118,66,14,48,339
2,1,3,6,72,54,48,87,159
2,2,1,6,118,101,25,83,258
2,2,1,4,104,95,16,45,187
2,2,2,6,164,94,38,59,370
2,1,1,4,91,35,14,56,229
2,1,2,3,139,34,43,39,276
2,1,1,6,72,55,24,85,140
2,2,2,7,98,84,37,71,189
2,1,1,6,72,31,19,64,165
3,1,1,1,62,34,27,17,142
3,1,2,4,61,44,51,40,139
3,1,2,1,49,19,29,15,89
3,1,1,1,24,25,22,16,56
3,1,1,2,54,46,28,27,151
3,1,1,0,54,20,22,12,139
3,1,0,0,29,27,16,6,64
3,1,1,1,41,42,27,11,83
3,1,3,4,24,37,62,58,54
3,1,1,1,28,36,32,14,71
3,1,1,0,43,56,31,11,114
3,1,3,4,76,61,48,62,205
3,1,2,4,149,61,58,44,317
3,2,3,4,92,75,53,58,199
3,1,0,4,109,39,14,46,275
3,1,3,5,74,58,73,57,203
3,1,3,2,83,72,65,23,163
3,1,4,3,92,54,77,43,195
3,1,4,3,119,53,88,49,172
3,1,3,4,69,31,54,49,150
3,1,2,1,71,69,38,20,178
3,1,3,2,81,54,58,41,219
3,2,5,5,57,77,97,54,124
3,1,1,2,55,45,28,30,141
3,1,3,4,63,22,60,62,151
3,1,2,3,88,49,46,43,200
3,1,2,3,71,48,50,38,171
3,1,1,2,58,66,28,27,138
3,1,1,2,94,46,31,20,122
3,1,2,4,76,54,45,52,163
3,1,2,4,81,43,39,51,217
3,1,4,3,34,72,85,52,80
3,1,1,2,56,70,40,34,155
3,1,3,3,54,85,55,32,147
3,1,1,2,66,79,36,22,170
3,1,1,5,54,38,27,67,138
3,2,5,2,74,102,76,28,162
3,1,3,3,77,28,73,39,211
3,1,4,7,56,35,80,101,74
3,1,1,3,80,35,19,41,169
3,1,3,2,75,81,78,34,144
3,1,2,4,65,36,42,63,106
3,1,2,4,34,26,55,55,62
3,1,2,2,28,28,45,25,69
3,2,3,2,92,129,46,44,272
3,1,3,4,34,29,42,44,86
3,1,3,5,63,70,63,62,203
3,1,2,3,36,30,45,66,75
3,1,3,3,52,42,45,51,131
3,1,1,2,62,47,21,28,169
3,1,1,2,100,35,25,29,213
3,1,1,5,71,58,24,69,171
3,1,2,1,131,29,30,19,309
3,2,2,4,83,81,34,56,204
3,1,0,2,60,27,15,19,151
3,1,1,2,82,51,33,22,173
3,1,2,3,53,49,41,49,132
3,1,1,4,81,31,32,45,217
3,1,3,4,76,68,50,47,153
3,1,3,5,54,27,62,70,125
3,1,2,2,44,51,44,24,109
3,1,2,2,60,34,33,32,145
3,1,3,1,119,83,64,22,355
3,1,2,1,82,31,29,23,225
3,1,3,4,45,37,57,52,135
3,1,4,4,77,84,71,45,237
3,1,1,2,49,69,19,35,104
3,2,1,3,66,82,25,38,188
3,1,2,3,86,75,35,46,237
3,2,2,5,49,80,32,57,135
3,1,1,1,114,34,16,22,200
3,1,3,6,59,40,59,100,121
3,1,0,2,31,33,10,29,80
3,1,4,5,38,52,85,69,90
3,1,2,3,62,47,31,55,158
3,1,3,5,23,27,50,54,49
3,1,1,2,49,45,19,32,108
3,1,3,8,47,55,71,121,92
3,1,1,5,45,60,34,68,76
3,1,4,4,27,52,96,57,71
3,1,4,3,43,52,76,59,108
3,1,6,6,73,64,93,78,198
3,2,4,3,89,130,98,56,230
3,2,5,10,67,99,99,135,140
3,2,3,5,53,83,60,50,136
3,2,4,5,68,88,66,58,175
3,1,2,2,61,45,54,19,138
3,2,5,7,65,69,105,79,169
3,1,1,2,74,60,27,29,186
3,2,4,9,48,97,58,86,130
3,1,4,5,82,35,63,64,211
3,2,5,8,103,73,90,100,220
3,2,4,4,82,119,99,51,207
3,2,1,8,125,78,30,123,293
3,1,4,12,99,60,95,91,188
3,1,5,6,49,71,88,86,144
3,2,8,7,69,152,135,83,167
3,2,4,14,71,95,75,185,172
3,2,4,2,67,136,65,34,176
3,2,4,5,63,97,75,73,162
4,1,3,2,79,111,77,40,196
4,2,6,5,63,138,129,63,141
4,3,11,10,88,213,235,117,157
4,3,6,4,59,161,89,68,143
4,4,7,6,93,272,158,87,177
4,4,11,7,72,194,182,79,186
4,2,10,6,70,189,202,87,150
4,2,4,2,103,168,65,35,292
4,3,7,6,109,181,124,97,280
4,2,7,6,132,183,115,80,281
4,4,4,5,66,257,76,55,192
4,2,4,3,76,160,64,38,156
4,4,6,4,35,269,135,53,86
4,3,4,1,54,213,78,16,132
4,4,10,6,50,326,153,67,115
4,2,3,4,43,138,72,60,116
4,4,5,5,75,245,89,63,223
4,2,4,4,109,108,73,58,223
4,2,6,4,86,132,103,46,206
4,2,2,1,66,181,48,20,166
4,2,5,3,97,163,104,58,252
4,2,5,2,90,114,99,36,236
4,3,3,3,47,204,60,45,96
4,3,6,3,41,186,110,39,101
4,3,8,6,58,247,167,83,132
4,1,3,1,60,105,53,20,128
4,3,6,5,98,240,120,64,263
4,3,4,3,118,159,67,32,216
4,2,8,8,73,163,142,97,178
4,2,5,4,83,156,74,42,224
4,2,2,2,36,178,41,28,88
4,3,4,4,80,275,55,64,178
4,3,8,5,51,202,121,66,129
4,2,6,5,64,107,126,52,178
4,2,6,3,71,169,126,38,196
4,2,6,5,79,141,120,70,205
4,2,5,2,59,157,100,41,133
4,2,3,3,44,127,64,29,101
4,1,3,3,57,127,54,42,136
4,3,5,2,52,195,88,36,110
4,1,6,2,37,81,119,34,85
4,1,3,2,58,98,54,42,114
4,3,7,8,38,283,114,126,118
4,2,7,4,69,117,144,62,180
4,5,6,3,77,351,95,45,220
4,2,4,3,80,134,96,52,166
4,2,6,3,51,112,120,49,140
4,3,3,4,89,179,64,51,239
4,3,9,5,57,216,138,73,117
4,3,4,3,86,248,91,53,260
4,2,3,2,45,124,68,35,127
4,2,6,4,68,157,106,68,135
4,5,9,4,100,249,190,65,214
4,1,3,4,78,140,57,45,186
4,3,4,3,75,199,47,27,122
4,2,4,4,90,123,81,64,230
4,3,6,3,38,208,135,47,102
4,1,2,2,84,112,35,22,150
4,2,5,4,111,159,93,66,268
4,1,4,2,64,137,97,38,135
4,2,9,5,132,150,154,50,311
4,2,4,4,79,201,95,74,199
4,4,7,9,93,329,131,121,297
4,3,3,3,90,199,76,45,218
4,3,8,4,54,201,160,49,113
4,3,4,2,57,171,53,31,154
4,3,7,5,64,230,141,76,158
4,2,4,3,96,152,107,64,202
4,1,4,3,72,110,74,34,166
4,3,2,1,80,152,55,27,249
4,1,4,4,65,94,84,49,129
4,2,1,1,39,96,24,18,90
4,3,5,3,128,235,77,43,186
4,2,7,5,60,171,137,79,134
4,2,6,4,85,131,117,48,218
4,2,4,2,52,165,74,37,124
4,2,4,4,37,136,54,39,103
4,4,3,2,52,278,84,42,134
4,1,3,1,83,118,69,22,178
4,4,6,5,77,299,109,53,167
4,3,4,4,59,215,53,38,137
4,1,4,3,122,104,73,32,265
4,2,3,3,78,174,65,55,191
4,1,3,2,92,116,56,29,273
4,2,2,2,81,181,53,37,168
4,2,3,2,40,150,54,31,99
4,2,2,2,66,145,23,25,191
4,2,3,3,49,161,65,51,130
4,3,7,4,61,156,109,50,167
4,2,4,4,104,125,64,45,244
4,2,7,4,63,145,146,72,167
4,2,3,3,46,176,41,37,121
4,3,2,3,86,189,57,40,244
4,2,5,3,39,158,73,33,92
4,2,1,3,75,118,30,45,195
4,2,2,1,55,116,49,19,116
4,5,5,4,109,269,137,52,214
4,2,2,1,43,128,54,19,93
4,2,1,3,59,108,41,44,152
4,2,1,3,81,131,34,41,227
