4,357,291,103,264
4,345,291,103,279
4,345,291,110,289
4,349,289,100,249
4,347,291,106,249
4,354,285,106,256
4,352,292,93,286
4,343,294,94,236
4,348,283,100,261
4,350,292,93,269
4,343,292,100,249
4,357,290,99,246
4,344,284,97,258
4,339,292,97,270
4,347,290,103,259
4,348,296,98,247
4,346,284,94,276
4,342,289,94,259
4,327,290,101,266
4,340,285,91,262
4,341,293,94,278
4,336,293,98,271
4,331,285,90,285
4,341,289,101,282
4,338,290,101,282
4,347,289,100,270
4,343,292,101,287
4,339,290,97,278
4,343,286,100,267
4,340,282,93,278
4,349,293,97,269
4,348,287,95,257
4,340,295,100,241
4,351,289,90,253
4,350,294,102,279
4,337,290,98,248
4,345,286,94,258
4,353,288,98,267
4,359,292,107,278
4,347,290,100,305
4,354,291,99,291
4,350,289,101,298
4,356,292,99,299
4,354,287,97,248
4,348,282,100,295
4,354,292,107,299
4,358,293,99,292
4,360,292,105,273
4,347,277,83,258
4,359,291,108,323
4,366,293,102,274
4,363,294,102,283
4,371,288,108,297
4,366,283,90,269
4,372,294,106,330
4,366,288,103,310
4,377,289,115,313
4,370,293,107,309
4,367,289,106,296
4,374,295,108,293
4,358,289,103,279
4,356,299,105,329
4,351,290,106,292
4,348,288,109,329
4,365,295,115,337
4,353,288,113,360
4,362,286,103,309
4,363,289,116,320
4,371,291,113,315
4,352,289,115,300
4,370,287,115,338
4,356,288,124,309
4,354,284,121,330
4,363,291,116,317
4,368,286,113,332
4,374,289,116,316
4,366,292,110,306
4,364,286,106,280
4,365,291,123,325
4,368,289,111,309
4,362,287,116,318
4,357,291,113,303
4,373,291,107,287
4,364,289,118,307
4,364,290,110,293
4,362,290,100,285
4,356,289,111,275
4,362,296,109,276
4,367,291,103,281
4,369,289,108,309
4,354,288,107,300
4,350,289,102,278
4,357,287,106,274
4,360,292,107,269
4,351,294,105,296
4,360,287,103,254
4,344,283,99,286
4,348,286,104,277
4,351,287,107,286
4,350,292,106,290
4,345,285,102,278
4,345,291,96,255
4,352,290,98,246
4,347,293,104,273
4,351,292,102,261
4,347,291,103,276
4,352,293,102,241
4,354,291,99,264
4,363,296,113,267
4,352,293,95,268
4,360,293,102,252
4,352,292,100,262
4,356,292,100,253
4,351,292,94,271
4,350,291,92,227
4,352,296,98,262
4,345,292,88,230
4,340,294,103,280
4,338,295,96,255
4,345,289,93,263
4,348,291,94,261
4,350,290,102,270
4,347,297,102,295
4,353,290,93,256
4,352,294,86,255
4,330,289,100,257
4,350,293,96,269
4,339,287,96,256
4,341,290,95,275
4,346,289,98,254
4,344,292,100,276
4,349,293,101,287
4,339,291,103,264
4,355,291,95,309
4,356,294,108,262
4,346,288,101,295
4,345,290,98,270
4,348,289,102,268
4,358,301,101,293
4,355,294,104,280
4,362,291,92,266
4,356,291,109,280
4,354,288,109,283
4,356,294,110,288
4,375,294,104,286
4,357,293,100,283
4,354,290,112,273
4,356,293,110,296
4,310,271,85,293
4,364,295,109,273
4,358,288,97,277
4,369,293,104,296
4,368,294,111,330
4,357,288,114,299
4,361,295,109,288
4,370,295,108,318
4,374,294,108,292
4,364,297,111,310
4,377,296,107,310
4,350,295,106,299
4,364,298,110,309
4,368,293,111,338
4,361,294,118,303
4,363,292,118,310
4,362,286,110,334
4,358,286,111,329
4,358,294,111,279
4,362,289,113,318
4,377,290,105,319
4,368,292,108,294
4,357,288,102,291
4,367,284,117,308
4,373,288,106,294
4,361,288,108,299
4,368,293,116,294
4,358,287,107,301
4,364,290,100,264
4,364,289,109,294
4,362,287,100,297
4,365,294,108,261
4,355,290,104,281
4,366,293,103,318
4,357,286,98,259
4,358,295,106,268
4,370,292,102,301
4,357,286,105,264
4,343,291,102,261
4,360,298,106,314
4,352,296,103,270
4,341,287,93,250
4,348,286,95,272
4,357,295,104,278
4,353,288,97,303
4,351,291,101,268
4,344,290,102,264
4,353,295,100,280
4,354,293,98,256
4,354,299,106,264
4,346,289,98,260
4,350,289,92,245
4,354,299,103,266
4,337,287,93,256
4,352,290,98,303
4,350,295,96,284
4,348,298,98,259
4,350,293,97,278
4,342,289,112,291
4,342,286,92,270
4,330,292,95,235
4,343,295,105,279
4,346,293,93,302
4,341,293,96,277
4,337,298,102,289
4,349,298,99,258
4,348,294,100,298
4,336,292,105,281
4,344,288,98,309
4,338,290,97,270
4,337,292,103,295
4,354,290,100,260
4,350,292,105,291
4,355,298,99,269
4,355,293,106,275
4,357,291,102,308
4,359,295,108,283
4,364,296,102,283
4,354,293,99,285
4,356,294,111,316
4,362,293,108,285
4,365,293,102,305
4,366,292,103,293
4,367,293,99,303
4,363,295,106,296
4,364,294,106,305
4,365,294,111,301
4,361,294,99,299
4,367,300,107,296
4,368,294,110,338
4,365,301,108,309
4,362,294,113,331
4,364,293,109,317
4,364,297,111,307
4,368,294,109,306
4,355,292,110,306
4,359,288,108,280
4,369,289,119,329
4,366,291,116,291
4,360,292,113,305
4,369,285,104,288
4,379,290,113,311
4,377,290,109,259
4,373,294,116,294
4,367,287,100,291
4,363,288,101,291
4,378,293,109,303
4,356,286,104,284
4,360,294,112,314
4,367,294,105,286
4,369,294,101,287
4,361,296,101,258
4,354,288,111,313
4,365,289,98,273
4,354,290,102,279
