3,694,459,208,634
3,575,437,138,455
3,633,431,111,754
3,643,472,199,443
3,813,587,270,1142
3,662,431,174,530
3,616,282,67,646
3,818,533,170,665
3,550,363,120,666
3,661,398,170,588
3,571,394,84,496
3,747,464,160,531
3,629,393,189,524
3,661,402,138,631
3,549,362,144,567
3,559,351,90,463
3,566,297,84,504
3,641,396,161,475
3,656,318,66,580
3,596,345,124,448
3,690,402,140,518
3,559,376,148,498
3,599,401,140,540
3,739,430,172,586
3,549,319,97,476
3,570,277,64,442
3,663,408,116,495
3,509,299,79,538
3,567,392,112,493
3,516,379,116,511
3,595,399,109,494
3,462,305,103,459
3,614,354,101,545
3,601,436,136,443
3,599,376,142,580
3,613,322,79,403
3,585,413,114,492
3,442,305,69,488
3,532,355,96,486
3,712,474,171,479
3,507,323,87,482
3,550,333,83,472
3,579,408,143,510
3,563,336,124,563
3,498,344,141,871
3,443,367,92,511
3,592,390,119,495
3,559,342,103,519
3,539,414,177,449
3,611,357,161,504
3,558,411,126,540
3,914,568,282,653
3,552,345,102,619
3,483,292,77,677
3,566,363,140,531
3,491,299,61,413
3,729,556,240,543
3,443,299,87,437
3,483,302,120,506
3,551,416,143,492
3,581,451,180,586
3,555,271,61,555
3,610,381,147,477
3,531,337,120,585
3,570,420,146,559
3,488,331,180,608
3,566,297,98,670
3,688,443,210,504
3,574,387,133,754
3,641,364,121,533
3,612,382,123,502
3,542,254,45,433
3,607,514,203,580
3,692,362,112,508
3,650,387,132,509
3,574,277,89,645
3,598,404,123,583
3,561,340,136,674
3,527,329,102,489
3,525,427,134,686
3,630,409,135,654
3,598,323,86,451
3,585,336,109,516
3,730,384,166,618
3,660,335,119,446
3,633,377,152,615
3,631,358,109,524
3,525,453,182,484
3,661,327,121,609
3,559,310,125,610
3,473,295,61,488
3,625,500,148,559
3,693,454,163,792
3,518,397,159,531
3,556,343,120,524
3,583,315,97,526
3,474,229,70,517
3,604,378,107,463
3,523,380,136,576
3,502,408,120,540
3,442,338,121,694
3,518,352,149,911
3,629,402,119,413
3,516,341,116,625
3,493,322,88,591
3,574,316,175,473
3,610,375,141,572
3,567,353,131,518
3,509,409,147,599
3,553,359,136,630
3,537,401,155,456
3,551,338,110,546
3,500,317,133,418
3,530,476,148,559
3,545,454,183,426
3,497,334,125,446
3,459,230,84,519
3,490,305,104,728
3,638,502,170,400
3,441,274,71,529
3,595,302,155,543
3,640,409,160,764
3,592,367,154,544
3,452,323,106,509
3,621,403,108,402
3,534,328,118,668
3,568,414,127,482
3,485,280,103,497
3,519,384,109,462
3,536,399,208,473
3,488,294,74,525
3,518,322,74,416
3,468,294,95,547
3,577,273,59,543
3,736,306,154,564
3,681,478,215,692
3,435,335,109,508
3,507,241,57,600
3,556,271,94,704
3,747,473,282,598
3,604,386,170,537
3,548,231,55,563
3,560,291,87,514
3,677,458,201,547
3,607,454,183,510
3,837,591,218,565
3,548,346,100,498
3,560,324,107,483
3,775,453,181,588
3,610,310,142,527
3,628,475,148,548
3,654,394,137,575
3,531,324,119,525
3,543,268,92,438
3,641,404,141,465
3,506,389,90,444
3,767,381,127,544
3,628,284,82,526
3,492,355,110,532
3,612,340,105,537
3,543,343,143,482
3,626,473,179,487
3,587,289,75,427
3,442,216,61,511
3,542,279,97,696
3,557,212,63,403
3,518,308,141,477
3,461,300,80,479
3,534,292,108,550
3,602,428,141,535
3,514,354,72,467
3,504,304,82,471
3,542,260,83,421
3,494,359,106,479
3,563,418,100,477
3,550,290,66,391
3,615,429,179,502
3,498,322,97,468
3,514,288,93,463
3,546,367,106,477
3,437,258,52,385
3,569,413,142,451
3,488,341,135,650
3,519,253,195,486
3,436,343,127,689
3,664,343,149,496
3,401,275,109,456
3,589,296,76,492
3,909,529,202,753
3,616,526,226,615
3,423,257,87,419
3,414,168,74,480
3,641,407,159,387
3,518,403,144,443
3,610,272,128,604
3,574,364,122,536
3,754,412,211,557
3,542,253,104,692
3,653,427,159,520
3,585,360,96,440
3,682,431,154,596
3,488,312,165,621
3,493,290,94,583
3,538,274,58,492
3,602,445,170,504
3,492,225,66,540
3,629,380,157,562
3,659,368,159,561
3,691,342,141,490
3,590,354,108,549
3,613,305,102,479
3,590,432,157,589
3,403,189,112,486
3,601,327,131,659
3,531,356,143,627
3,563,457,150,445
3,514,291,45,552
3,624,596,223,471
3,591,387,98,389
3,847,603,220,536
3,685,414,153,480
3,530,296,113,469
3,462,258,103,804
3,657,462,171,505
3,496,230,107,384
3,548,277,84,472
3,497,391,144,620
3,541,332,95,468
3,501,275,117,424
3,499,296,113,483
3,584,433,198,518
3,545,463,192,579
3,539,294,118,520
3,570,375,174,516
3,537,269,119,497
3,605,360,132,451
3,523,299,118,583
3,511,331,108,466
3,515,336,136,494
3,530,268,101,566
3,638,393,149,448
3,603,323,97,623
3,551,480,164,492
3,569,375,131,464
3,473,234,102,395
3,555,369,139,503
3,626,427,190,435
3,525,341,156,577
3,698,474,151,446
3,451,353,93,463
3,500,347,98,451
3,555,391,114,431
3,589,427,203,504
3,437,229,117,567
3,585,328,96,483
3,637,358,129,556
3,529,351,113,473
3,477,304,134,417
3,539,472,150,527
3,617,386,161,534
3,656,530,253,490
3,498,338,138,491
3,824,554,182,527
3,619,348,135,523
3,579,322,89,599
3,666,511,242,465
3,504,369,109,518
3,583,373,129,541
3,531,338,119,512
3,585,452,124,581
3,534,252,97,498
3,551,334,102,464
3,613,373,138,521
3,764,540,193,492
3,538,340,110,537
3,530,290,86,471
3,579,360,100,549
3,550,357,118,450
3,576,324,111,659
3,521,348,107,458
3,582,369,114,438
3,580,361,202,592
3,616,301,185,513
3,537,277,132,481
3,517,288,42,395
3,480,301,107,622
3,750,432,172,550
3,571,278,82,548
3,520,386,110,421
3,709,434,229,668
3,569,453,164,532
3,488,248,117,486
3,490,335,64,421
3,846,462,163,452
3,826,360,208,457
3,676,455,189,442
3,539,357,93,508
3,418,309,140,566
3,524,341,98,433
3,751,637,225,494
3,713,406,136,642
3,706,471,192,488
3,887,721,305,428
3,473,342,163,618
3,502,339,71,404
3,485,349,109,450
3,546,381,104,463
3,612,480,186,399
3,717,355,123,465
3,698,395,184,406
3,593,419,146,566
3,532,321,96,620
3,650,462,180,571
3,516,305,105,576
3,677,329,117,674
3,612,392,158,511
3,603,347,115,458
3,449,288,74,504
3,609,373,134,397
3,615,359,113,454
3,631,386,149,663
3,423,292,65,551
3,799,465,249,571
3,531,441,140,486
3,585,334,102,454
3,674,373,155,513
3,586,401,104,471
3,494,369,172,444
3,595,371,126,672
3,591,427,163,524
3,597,354,130,537
3,678,522,219,505
3,602,384,86,544
3,531,312,87,496
3,492,215,67,478
3,499,347,137,507
3,546,267,109,581
3,684,361,103,549
3,586,328,95,596
3,596,398,123,416
3,698,367,146,552
3,517,276,144,433
3,594,337,95,508
3,636,483,229,543
3,460,256,110,513
3,600,315,152,521
3,553,292,94,457
3,601,336,99,532
3,659,392,144,555
3,531,269,93,373
3,440,205,60,402
3,578,337,117,445
3,630,443,176,587
3,575,382,139,499
3,520,297,85,511
3,588,430,139,451
3,421,262,72,436
3,568,305,104,571
3,465,301,71,505
3,641,539,174,581
3,575,415,124,423
3,631,401,147,407
3,481,308,116,462
3,458,249,63,468
3,521,401,158,567
3,456,263,57,432
3,529,336,115,447
3,518,403,131,404
3,655,397,163,505
3,467,296,60,458
3,620,441,157,443
3,447,339,136,525
3,453,359,83,418
3,487,296,83,460
3,575,402,138,414
3,502,252,64,401
3,530,303,104,523
3,465,385,123,628
3,772,433,224,422
3,457,240,111,443
3,555,317,80,500
3,625,401,137,479
3,619,388,123,516
3,505,249,96,531
3,609,381,133,544
3,635,425,179,492
3,536,285,101,476
3,573,360,123,610
3,545,384,101,444
3,572,308,82,558
3,611,350,134,530
3,682,363,95,528
3,642,388,167,460
3,539,296,113,562
3,609,309,122,493
3,726,359,180,631
3,509,318,92,520
3,497,345,151,555
3,533,313,163,532
3,531,305,111,560
3,576,373,176,450
3,574,401,115,539
3,494,232,72,472
3,461,255,107,595
3,473,260,81,486
3,517,257,79,477
3,625,408,136,488
3,432,166,45,506
3,539,341,132,550
3,512,283,72,484
3,736,366,172,496
3,524,284,76,497
3,627,368,118,527
3,574,349,112,453
3,534,307,91,463
3,850,653,261,553
3,555,283,99,399
3,600,379,115,487
3,542,261,74,501
3,501,334,97,459
3,638,406,163,518
3,556,372,141,446
3,536,378,132,406
3,470,228,66,483
3,541,275,83,482
3,444,323,86,396
3,459,321,88,478
3,627,398,149,473
3,578,394,147,442
3,706,438,136,593
3,553,304,73,434
3,501,203,113,588
3,472,390,138,478
3,482,313,88,462
3,558,263,87,436
3,494,315,79,445
3,535,448,119,420
3,814,589,295,449
3,700,525,214,427
3,654,524,222,572
3,669,383,119,491
3,584,318,104,621
3,546,337,82,530
3,599,356,104,537
3,976,643,298,529
3,490,307,173,448
3,550,407,128,646
3,574,335,103,465
3,659,491,177,465
3,475,267,34,430
3,447,217,64,524
3,574,355,138,550
3,567,288,103,505
3,568,422,163,564
3,501,316,98,559
3,595,463,165,497
3,598,310,135,489
3,584,326,99,495
3,599,388,143,453
3,424,246,53,446
3,548,270,95,451
3,566,334,115,578
3,684,448,156,441
3,633,424,155,479
3,567,314,100,509
3,554,195,61,536
3,606,385,122,480
3,620,370,161,431
3,618,364,113,411
3,668,475,154,534
3,551,315,100,400
3,626,371,117,441
3,479,347,79,462
3,551,332,147,473
3,572,295,68,398
3,675,616,224,430
3,594,301,120,479
3,523,303,105,462
3,574,253,104,466
3,531,311,98,463
3,454,284,52,409
3,461,275,96,490
3,611,314,138,427
3,533,463,186,398
3,485,257,109,483
3,431,295,74,461
3,463,236,52,452
3,549,390,109,424
3,558,207,53,412
3,689,419,173,407
3,512,450,158,457
3,639,363,120,507
3,530,334,109,564
3,473,332,107,437
3,546,439,136,471
3,476,287,66,394
3,444,309,75,447
3,527,327,135,734
3,521,372,135,761
3,486,307,125,520
