2,634,319,82,573
2,588,321,175,477
2,585,328,103,690
2,640,409,152,545
2,691,467,103,564
2,655,437,175,707
2,606,316,84,483
2,642,350,59,629
2,824,680,249,527
2,649,363,96,492
2,582,328,80,614
2,649,403,146,659
2,715,407,145,512
2,652,443,170,511
2,603,318,52,558
2,639,370,57,560
2,762,427,99,600
2,678,420,113,590
2,634,346,66,580
2,615,373,89,520
2,612,370,122,758
2,596,358,109,544
2,703,425,113,544
2,632,339,90,493
2,639,371,85,482
2,649,387,96,502
2,595,367,117,611
2,603,327,59,545
2,637,460,174,550
2,637,373,126,465
2,613,328,55,497
2,606,334,81,661
2,605,330,78,562
2,616,355,83,540
2,629,382,85,544
2,640,381,100,691
2,668,459,136,497
2,649,404,93,471
2,603,364,94,551
2,604,341,79,552
2,581,327,91,623
2,571,392,111,465
2,611,385,121,518
2,583,356,77,568
2,674,426,114,513
2,540,306,80,518
2,527,296,73,614
2,576,323,95,498
2,572,306,37,490
2,596,378,91,500
2,521,304,73,488
2,523,298,53,570
2,654,418,106,493
2,630,387,147,460
2,610,356,81,545
2,589,366,66,604
2,645,432,97,537
2,572,400,171,502
2,520,332,72,496
2,603,425,132,559
2,553,346,83,523
2,615,390,143,480
2,680,377,109,504
2,588,303,73,517
2,625,423,111,535
2,546,317,80,510
2,602,388,110,483
2,641,401,90,501
2,573,328,102,451
2,631,388,98,522
2,564,385,106,627
2,632,435,127,494
2,496,266,62,543
2,612,364,131,618
2,569,400,127,486
2,555,323,85,506
2,590,373,117,477
2,563,352,93,476
2,552,358,84,524
2,589,378,118,547
2,611,355,75,511
2,543,349,167,492
2,582,376,96,566
2,598,379,116,507
2,656,348,64,473
2,629,438,121,472
2,563,327,107,554
2,626,334,83,505
2,560,338,63,525
2,644,393,121,474
2,486,222,32,455
2,531,333,117,506
2,532,296,92,459
2,581,353,90,498
2,661,401,91,439
2,562,340,126,682
2,578,350,77,549
2,626,395,112,436
2,604,457,174,463
2,445,233,62,488
2,525,372,146,448
2,590,354,97,528
2,646,383,92,502
2,578,373,119,452
2,624,335,64,548
2,577,349,119,473
2,608,386,94,462
2,671,512,161,431
2,532,313,78,480
2,556,364,148,526
2,523,312,69,490
2,635,410,99,420
2,560,361,109,478
2,587,359,90,495
2,593,399,94,547
2,626,362,82,533
2,542,336,86,498
2,588,286,82,408
2,634,466,205,454
2,523,344,123,677
2,569,367,132,509
2,512,277,73,499
2,659,444,145,545
2,651,357,46,479
2,599,311,103,484
2,637,401,113,456
2,688,438,139,432
2,542,318,99,449
2,611,414,118,424
2,566,404,93,405
2,521,325,67,429
2,598,323,73,454
2,617,368,63,422
2,608,421,88,425
2,619,487,145,453
2,554,351,134,551
2,589,357,79,527
2,604,396,69,411
2,653,448,158,531
2,571,358,105,583
2,573,328,69,432
2,676,508,198,540
2,529,310,114,410
2,608,362,91,573
2,554,377,81,516
2,567,390,142,552
2,554,284,80,429
2,571,311,113,588
2,571,332,67,459
2,608,463,116,449
2,587,347,85,429
2,545,298,135,454
2,606,465,112,443
2,526,280,45,844
2,563,359,99,563
2,620,402,159,430
2,518,286,78,445
2,556,379,76,484
2,652,481,186,437
2,569,325,84,429
2,587,310,59,485
2,601,369,180,442
2,538,330,91,595
2,817,555,157,450
2,668,456,185,397
2,575,329,105,493
2,605,394,110,588
2,607,395,187,457
2,624,426,129,439
2,588,405,88,399
2,583,307,58,447
2,629,432,122,462
2,500,299,59,498
2,611,406,124,564
2,537,280,94,396
2,536,302,86,497
2,574,407,135,464
2,592,354,147,474
2,589,354,83,508
2,615,365,79,491
2,539,366,36,424
2,596,369,83,457
2,551,369,122,444
2,538,363,77,438
2,639,370,125,519
2,712,459,180,421
2,544,320,85,406
2,582,337,89,477
2,552,331,69,475
2,570,332,106,555
2,528,313,124,460
2,638,351,123,408
2,616,367,84,426
2,560,345,102,489
2,586,424,118,595
2,569,286,176,425
2,581,321,100,466
2,550,370,214,469
2,691,421,112,491
2,573,376,61,572
2,537,369,237,512
2,567,355,59,439
2,577,359,78,497
2,572,340,136,514
2,570,329,100,482
2,572,380,263,540
2,598,435,100,458
2,600,313,78,438
2,588,353,153,517
2,574,365,125,456
2,591,445,231,506
2,505,250,154,445
2,675,505,219,499
2,518,234,31,450
2,630,393,115,628
2,505,313,135,454
2,530,304,207,476
2,628,375,114,667
2,562,316,73,453
2,586,313,77,567
2,440,209,50,458
2,576,328,107,570
2,658,414,193,466
2,526,295,89,449
2,568,309,75,575
2,588,370,137,413
2,604,394,125,432
2,491,238,98,497
2,552,308,64,443
2,586,463,168,450
2,576,296,92,448
2,645,406,158,540
2,535,251,96,411
2,599,411,102,434
2,615,387,143,434
2,546,314,138,439
2,546,308,108,416
2,598,358,51,442
2,755,512,190,471
2,522,365,133,466
2,583,365,107,443
2,580,332,155,437
2,579,345,109,448
2,634,446,210,455
2,608,404,159,432
2,602,423,90,450
2,602,443,177,479
2,640,398,101,517
2,653,388,143,437
2,609,389,181,513
